index_name,Year,Date,State,Rating,Injuries,Death,Start_Lat,Start_Lon,End_Lat,End_Lon,Width
1401,2023,2023-06-21,CO,2,0,0,39.8654,-103.2302,39.8555,-103.3222,800
1402,2023,2023-06-23,CO,3,0,0,37.89,-102.38,37.83,-102.22,320
1403,2023,2023-06-16,MS,1,0,0,32.2456,-90.9258,32.2199,-90.7831,900
1404,2023,2023-03-31,IN,1,0,0,40.154,-86.7171,40.1646,-86.6958,100
1405,2023,2023-06-21,CO,U,0,0,39.9991,-103.1896,39.9983,-103.1951,25
1406,2023,2023-06-21,CO,2,0,0,40.0216,-103.202,40.0267,-103.2364,400
1407,2023,2023-06-21,CO,U,0,0,40.0328,-103.2387,40.0302,-103.2195,200
1408,2023,2023-06-30,CO,U,0,0,39.55,-104.31,39.55,-104.31,25
1409,2023,2023-06-21,CO,U,0,0,40.0618,-103.2617,40.0611,-103.2253,200
1410,2023,2023-06-17,CO,0,0,0,37.72,-104.45,37.7407,-104.4233,10
1411,2023,2023-03-24,MS,1,0,0,34.1625,-90.0458,34.2287,-89.9236,100
1412,2023,2023-06-18,MS,0,0,0,32.0835,-89.6099,32.088,-89.6033,100
1413,2023,2023-03-31,IN,0,0,0,40.1383,-86.6957,40.1572,-86.6746,50
1414,2023,2023-06-21,CO,U,0,0,40.047,-103.2249,40.0463,-103.2181,50
1415,2023,2023-08-08,CO,2,0,0,39.6139,-102.3955,39.571,-102.376,150
1416,2023,2023-06-21,CO,2,0,0,40.0926,-103.3588,40.0968,-103.2735,400
1417,2023,2023-06-18,MS,1,0,0,32.4296,-90.1404,32.4376,-90.1195,300
1418,2023,2023-03-31,IN,1,1,0,40.4207,-86.0199,40.4762,-85.9295,25
1419,2023,2023-08-08,CO,3,0,0,40.106,-102.7942,40.109,-102.744,212
1420,2023,2023-05-11,AR,1,0,0,33.1472,-91.8186,33.1528,-91.8152,140
1421,2023,2023-11-20,MS,1,0,0,31.3862,-90.7459,31.3995,-90.7326,100
1422,2023,2023-03-31,IN,3,2,2,39.2978,-86.7282,39.3089,-86.6854,400
1423,2023,2023-08-12,OH,0,0,0,40.5886,-82.0918,40.5746,-82.0673,25
1424,2023,2023-08-07,KS,U,0,0,39.7612,-101.5728,39.7596,-101.5688,75
1425,2023,2023-06-21,CO,U,0,0,40.058,-103.249,40.0556,-103.235,25
1426,2023,2023-03-31,IN,0,0,0,40.1646,-86.6958,40.1789,-86.6655,100
1427,2023,2023-03-31,IN,3,8,3,39.0313,-87.5708,39.097,-87.3442,660
1428,2023,2023-06-21,CO,U,0,0,40.7109,-103.1988,40.7145,-103.2063,25
1429,2023,2023-06-21,CO,U,0,0,40.0185,-103.194,40.0207,-103.2032,25
1430,2023,2023-06-21,CO,U,0,0,40.02,-103.196,40.0209,-103.1995,25
1431,2023,2023-06-21,CO,U,0,0,40.0329,-103.2183,40.0342,-103.227,25
1432,2023,2023-06-30,CO,0,0,0,38.74,-105.33,38.73,-105.34,25
1433,2023,2023-03-31,TN,2,0,0,35.318,-88.366,35.3432,-88.3119,500
